Sample	Sex	PCW	RIN	ReadLength	PC1	PC2	PC3	PEER1	PEER2	PEER3	PEER4	PEER5	PEER6	PEER7	PEER8	PEER9	PEER10
18134	Male	16	7.199999809265137	2x125bp	0.046894099563360214	0.020123599097132683	0.010105899535119534	-0.016047215089201927	0.0016557843191549182	-0.00141431565862149	0.12254752218723297	-0.0016584682743996382	0.0023702899925410748	0.013145027682185173	0.0045358771458268166	0.008587530814111233	0.04122873395681381
18153	Male	16	7.099999904632568	2x125bp	0.021500399336218834	0.020291199907660484	-0.09087490290403366	-0.01608385145664215	0.0016532628796994686	2.2131939476821572e-4	9.473260724917054e-4	-0.001674589584581554	0.01630406640470028	0.028019942343235016	-0.01845432259142399	-0.10310877859592438	0.05766318365931511
18208	Male	16	6.099999904632568	2x125bp	0.056390099227428436	0.04326440021395683	0.012121099978685379	-0.01610802672803402	0.001583822537213564	6.005362956784666e-4	0.10086612403392792	-0.001672122860327363	-0.0010741772130131721	0.0076974183320999146	-0.010231656953692436	0.010952375829219818	0.05981333553791046
18249	Male	13	6.099999904632568	2x125bp	0.054609399288892746	0.041678398847579956	0.00871295016258955	-0.016434164717793465	8.602500311098993e-4	-3.787233727052808e-4	0.021941130980849266	-0.0016787848435342312	0.00514264265075326	2.475577057339251e-4	0.0046397666446864605	0.020072702318429947	0.07060637325048447
18382	Male	15	9	2x76bp	-0.16613799333572388	-0.14439600706100464	0.0897027999162674	-0.016366802155971527	0.0010438101598992944	6.520533934235573e-4	-0.03461163863539696	-0.0017097514355555177	-0.007864889688789845	-0.020664755254983902	0.05953612178564072	-0.04743839427828789	-0.049248989671468735
18528	Male	12	7.199999809265137	2x76bp	0.05521100014448166	0.04100560024380684	0.011485500261187553	-0.016326289623975754	0.001396193983964622	-0.001665222574956715	-0.0031907078810036182	-0.0016117888735607266	0.024006837978959084	-0.0047015231102705	-0.10014524310827255	-0.06897912919521332	-0.04315871745347977
18529	Male	14	8.100000381469727	2x76bp	-0.09057659655809402	-0.016209300607442856	-0.612034022808075	-0.016233645379543304	0.00105620501562953	-5.158165586180985e-4	-0.006519404239952564	-0.0017604950116947293	0.00442083366215229	0.06363237649202347	0.168135404586792	0.04797624051570892	-0.19275495409965515
18540	Male	12	6	2x76bp	0.054587800055742264	0.04273119941353798	-0.0015356000512838364	-0.016315629705786705	0.0013580464292317629	-0.003210452850908041	0.016234850510954857	-0.0016342788003385067	0.022893328219652176	-0.0111074885353446	-0.017234519124031067	-0.04749211296439171	-0.07245934754610062
18596	Male	13	7.900000095367432	2x125bp	0.05571519955992699	0.04359089955687523	0.007503780070692301	-0.016071734949946404	0.0015103570185601711	6.419777491828427e-5	0.09793839603662491	-0.0016950789140537381	0.012815306894481182	-0.013825937174260616	0.06084444746375084	0.01003657840192318	-0.03389838710427284
18653	Male	13	6	2x76bp	0.04886860027909279	0.011623900383710861	-0.053434498608112335	-0.016453998163342476	9.741378598846495e-4	-0.0025750095956027508	-0.036582108587026596	-0.0016363163013011217	0.006666973233222961	-0.007749912329018116	0.028560753911733627	-0.02519478090107441	-0.03198450058698654
18666	Male	15	2.700000047683716	2x125bp	0.055895499885082245	0.04457959905266762	-0.003503320040181279	-0.016304273158311844	9.659882052801549e-4	-2.2597797214984894e-4	0.06834942102432251	-0.0017192356754094362	0.004172248300164938	0.013327202759683132	-0.025927359238266945	-0.08686916530132294	0.07044835388660431
18856	Male	14	5.5	2x76bp	-0.05730130150914192	-0.017289599403738976	0.03896079957485199	-0.01637306809425354	0.0013557691127061844	-0.0018064189935103059	-4.440659540705383e-4	-0.0016182352555915713	0.018792111426591873	-0.008295025676488876	0.01215361524373293	-0.007275566458702087	-0.06644707918167114
1117	Male	15	8	2x76bp	0.05475360155105591	0.04405970126390457	0.01776229962706566	-0.016316985711455345	0.0016153129981830716	-0.003005601465702057	0.04047829285264015	-0.0015765329590067267	-0.006280332338064909	0.00470511382445693	-0.02227098122239113	0.09210307151079178	-0.012833526358008385
11511	Male	14	8	2x76bp	0.05482510104775429	0.04080180078744888	0.013768400065600872	-0.016496941447257996	0.001568302046507597	0.004579704720526934	-0.12363875657320023	-0.0015963311307132244	-0.017281418666243553	-0.0049855224788188934	-0.06314727663993835	-0.06627516448497772	-0.002197045600041747
11834	Male	12	8.5	2x76bp	0.052292101085186005	0.03307399898767471	0.015358500182628632	-0.016283594071865082	0.0017325730295851827	6.69816872687079e-5	0.03156116232275963	-0.0015827544266358018	0.01057650987058878	-0.010070801712572575	0.040856778621673584	0.04571675881743431	-0.15042728185653687
11844	Male	13	9	2x76bp	-0.2093369960784912	0.05686559900641441	0.06732609868049622	-0.01655595190823078	0.0015238134656101465	0.006144172511994839	-0.09188778698444366	-0.0016021542251110077	-0.015410131774842739	-0.011966414749622345	0.0017319198232144117	-0.045042697340250015	-0.0866524800658226
11885	Male	12	9	2x76bp	0.054173801094293594	0.043566301465034485	0.023641100153326988	-0.016264427453279495	0.0017337935278192163	-4.809690290130675e-4	0.034573521465063095	-0.0015784860588610172	0.004919243045151234	-0.008136559277772903	-0.006914788857102394	0.07635339349508286	-0.14065618813037872
11892	Male	13	8.5	2x76bp	-0.07560490071773529	-0.03653249889612198	-0.05325540155172348	-0.016469810158014297	0.0014550565974786878	0.004831479862332344	-0.08422214537858963	-0.0016129773575812578	-0.008592074736952782	-0.007015318609774113	0.014867586083710194	-0.06018436327576637	-0.07896764576435089
11900	Male	14	8.5	2x76bp	0.05476199835538864	0.04119189828634262	0.027456600219011307	-0.016352182254195213	0.0015604026848450303	-0.002858236664906144	-0.014073093421757221	-0.0015723742544651031	8.58448853250593e-4	6.187065737321973e-4	0.0050701964646577835	0.04335523769259453	-0.001747184433043003
11921	Male	17	8	2x76bp	0.05563950166106224	0.029427500441670418	0.008502170443534851	-0.016408199444413185	0.0015425587771460414	0.0015568695962429047	-0.013590328395366669	-0.0015949439257383347	-0.025638118386268616	-0.020950017496943474	0.046108875423669815	0.1059582456946373	-0.017543109133839607
11928	Male	13	8.600000381469727	2x76bp	-0.19445699453353882	0.04040370136499405	5.324829835444689e-4	-0.016253432258963585	0.0017206738702952862	-3.451506781857461e-4	-0.013727156445384026	-0.0015863580629229546	-0.002124422462657094	0.009310384280979633	6.94716873113066e-4	-0.06363437324762344	-0.048322975635528564
11952	Male	17	9.399999618530273	2x76bp	0.056588999927043915	0.03512610122561455	-0.008684360422194004	-0.016379259526729584	0.0016028379322960973	4.199623654130846e-4	-0.02673027478158474	-0.0015741026727482677	-0.02133740298449993	0.007604632992297411	-0.05357200279831886	0.011777913197875023	-0.020523853600025177
11971	Male	17	8.899999618530273	2x76bp	0.04086130112409592	-0.11216899752616882	0.018941299989819527	-0.01646360568702221	0.0012278216890990734	-1.3278034748509526e-4	-0.04507456347346306	-0.0016104383394122124	-0.020838359370827675	-0.02762073092162609	0.03620686009526253	0.0501507930457592	-0.013053080067038536
12134	Male	14	8.5	2x76bp	0.05543550103902817	0.028583599254488945	0.012366900220513344	-0.01632225327193737	0.0017458635848015547	0.0011691806139424443	-0.047788914293050766	-0.0015714289620518684	-0.0035437035840004683	-2.1086503693368286e-4	-0.010567481629550457	0.018482685089111328	-0.02800874039530754
12152	Male	12	8.5	2x76bp	0.05012179911136627	0.004559849854558706	-0.02213590033352375	-0.0159413181245327	0.0017229291843250394	-0.0026717381551861763	-0.018482543528079987	-0.0017211739905178547	-0.016569677740335464	-0.023025229573249817	0.05622982606291771	-0.014014103449881077	-0.07178487628698349
12680	Male	13	2.299999952316284	2x76bp	-0.1050100028514862	-0.1317639946937561	0.009403109550476074	-0.015840187668800354	0.0017043976113200188	-0.004412698559463024	-0.05069931223988533	-0.001785497646778822	0.01935717836022377	0.006737118121236563	0.11475206911563873	-0.20719866454601288	0.03536475449800491
13144	Male	12	7.800000190734863	2x76bp	-0.0441863015294075	-0.018708599731326103	-0.2183530032634735	-0.016502710059285164	9.611753630451858e-4	-0.0034631099551916122	-0.030411653220653534	-0.0016175108030438423	-0.0017687153303995728	-0.011584852822124958	-0.020686455070972443	-0.04506876692175865	-0.021597592160105705
