"Sample"	"Sex"	"PCW"	"RIN"	"ReadLength"	"PC1"	"PC2"	"PC3"	"PEER1"	"PEER2"	"PEER3"	"PEER4"	"PEER5"	"PEER6"	"PEER7"	"PEER8"	"PEER9"	"PEER10"
"95"	18153	"Male"	16	7.09999990463257	"125"	0.0215003993362188	0.0202911999076605	-0.0908749029040337	-0.0160838514566422	0.00165326287969947	0.000221319394768216	0.000947326072491705	-0.00167458958458155	0.0163040664047003	0.028019942343235	-0.018454322591424	-0.103108778595924	0.0576631836593151
"96"	18208	"Male"	16	6.09999990463257	"125"	0.0563900992274284	0.0432644002139568	0.0121210999786854	-0.016108026728034	0.00158382253721356	0.000600536295678467	0.100866124033928	-0.00167212286032736	-0.00107417721301317	0.00769741833209991	-0.0102316569536924	0.0109523758292198	0.0598133355379105
"97"	18249	"Male"	13	6.09999990463257	"125"	0.0546093992888927	0.04167839884758	0.00871295016258955	-0.0164341647177935	0.000860250031109899	-0.000378723372705281	0.0219411309808493	-0.00167878484353423	0.00514264265075326	0.000247557705733925	0.00463976664468646	0.0200727023184299	0.0706063732504845
"98"	18382	"Male"	15	9	"76"	-0.166137993335724	-0.144396007061005	0.0897027999162674	-0.0163668021559715	0.00104381015989929	0.000652053393423557	-0.034611638635397	-0.00170975143555552	-0.00786488968878984	-0.0206647552549839	0.0595361217856407	-0.0474383942782879	-0.0492489896714687
"99"	18528	"Male"	12	7.19999980926514	"76"	0.0552110001444817	0.0410056002438068	0.0114855002611876	-0.0163262896239758	0.00139619398396462	-0.00166522257495672	-0.00319070788100362	-0.00161178887356073	0.0240068379789591	-0.0047015231102705	-0.100145243108273	-0.0689791291952133	-0.0431587174534798
"100"	18529	"Male"	14	8.10000038146973	"76"	-0.090576596558094	-0.0162093006074429	-0.612034022808075	-0.0162336453795433	0.00105620501562953	-0.000515816558618098	-0.00651940423995256	-0.00176049501169473	0.00442083366215229	0.0636323764920235	0.168135404586792	0.0479762405157089	-0.192754954099655
"101"	18540	"Male"	12	6	"76"	0.0545878000557423	0.042731199413538	-0.00153560005128384	-0.0163156297057867	0.00135804642923176	-0.00321045285090804	0.0162348505109549	-0.00163427880033851	0.0228933282196522	-0.0111074885353446	-0.0172345191240311	-0.0474921129643917	-0.0724593475461006
"102"	18596	"Male"	13	7.90000009536743	"125"	0.055715199559927	0.0435908995568752	0.0075037800706923	-0.0160717349499464	0.00151035701856017	6.41977749182843e-05	0.0979383960366249	-0.00169507891405374	0.0128153068944812	-0.0138259371742606	0.0608444474637508	0.0100365784019232	-0.0338983871042728
"103"	18653	"Male"	13	6	"76"	0.0488686002790928	0.0116239003837109	-0.0534344986081123	-0.0164539981633425	0.00097413785988465	-0.00257500959560275	-0.0365821085870266	-0.00163631630130112	0.00666697323322296	-0.00774991232901812	0.0285607539117336	-0.0251947809010744	-0.0319845005869865
"104"	18666	"Male"	15	2.70000004768372	"125"	0.0558954998850822	0.0445795990526676	-0.00350332004018128	-0.0163042731583118	0.000965988205280155	-0.000225977972149849	0.0683494210243225	-0.00171923567540944	0.00417224830016494	0.0133272027596831	-0.0259273592382669	-0.0868691653013229	0.0704483538866043
"105"	18856	"Male"	14	5.5	"76"	-0.0573013015091419	-0.017289599403739	0.038960799574852	-0.0163730680942535	0.00135576911270618	-0.00180641899351031	-0.000444065954070538	-0.00161823525559157	0.0187921114265919	-0.00829502567648888	0.0121536152437329	-0.00727556645870209	-0.0664470791816711
"106"	1117	"Male"	15	8	"76"	0.0547536015510559	0.0440597012639046	0.0177622996270657	-0.0163169857114553	0.00161531299818307	-0.00300560146570206	0.0404782928526402	-0.00157653295900673	-0.00628033233806491	0.00470511382445693	-0.0222709812223911	0.0921030715107918	-0.0128335263580084
"107"	11511	"Male"	14	8	"76"	0.0548251010477543	0.0408018007874489	0.0137684000656009	-0.016496941447258	0.0015683020465076	0.00457970472052693	-0.1236387565732	-0.00159633113071322	-0.0172814186662436	-0.00498552247881889	-0.0631472766399384	-0.0662751644849777	-0.00219704560004175
"108"	11834	"Male"	12	8.5	"76"	0.052292101085186	0.0330739989876747	0.0153585001826286	-0.0162835940718651	0.00173257302958518	6.69816872687079e-05	0.0315611623227596	-0.0015827544266358	0.0105765098705888	-0.0100708017125726	0.0408567786216736	0.0457167588174343	-0.150427281856537
"109"	11844	"Male"	13	9	"76"	-0.209336996078491	0.0568655990064144	0.0673260986804962	-0.0165559519082308	0.00152381346561015	0.00614417251199484	-0.0918877869844437	-0.00160215422511101	-0.0154101317748427	-0.0119664147496223	0.00173191982321441	-0.04504269734025	-0.0866524800658226
"110"	11885	"Male"	12	9	"76"	0.0541738010942936	0.0435663014650345	0.023641100153327	-0.0162644274532795	0.00173379352781922	-0.000480969029013067	0.0345735214650631	-0.00157848605886102	0.00491924304515123	-0.0081365592777729	-0.00691478885710239	0.0763533934950829	-0.140656188130379
"111"	11892	"Male"	13	8.5	"76"	-0.0756049007177353	-0.036532498896122	-0.0532554015517235	-0.0164698101580143	0.00145505659747869	0.00483147986233234	-0.0842221453785896	-0.00161297735758126	-0.00859207473695278	-0.00701531860977411	0.0148675860837102	-0.0601843632757664	-0.0789676457643509
"112"	11900	"Male"	14	8.5	"76"	0.0547619983553886	0.0411918982863426	0.0274566002190113	-0.0163521822541952	0.00156040268484503	-0.00285823666490614	-0.0140730934217572	-0.0015723742544651	0.000858448853250593	0.000618706573732197	0.00507019646465778	0.0433552376925945	-0.001747184433043
"113"	11921	"Male"	17	8	"76"	0.0556395016610622	0.0294275004416704	0.00850217044353485	-0.0164081994444132	0.00154255877714604	0.0015568695962429	-0.0135903283953667	-0.00159494392573833	-0.0256381183862686	-0.0209500174969435	0.0461088754236698	0.105958245694637	-0.0175431091338396
"114"	11928	"Male"	13	8.60000038146973	"76"	-0.194456994533539	0.040403701364994	0.000532482983544469	-0.0162534322589636	0.00172067387029529	-0.000345150678185746	-0.013727156445384	-0.00158635806292295	-0.00212442246265709	0.00931038428097963	0.000694716873113066	-0.0636343732476234	-0.0483229756355286
"115"	11952	"Male"	17	9.39999961853027	"76"	0.0565889999270439	0.0351261012256145	-0.008684360422194	-0.0163792595267296	0.0016028379322961	0.000419962365413085	-0.0267302747815847	-0.00157410267274827	-0.0213374029844999	0.00760463299229741	-0.0535720027983189	0.011777913197875	-0.0205238536000252
"116"	11971	"Male"	17	8.89999961853027	"76"	0.0408613011240959	-0.112168997526169	0.0189412999898195	-0.0164636056870222	0.00122782168909907	-0.000132780347485095	-0.0450745634734631	-0.00161043833941221	-0.0208383593708277	-0.0276207309216261	0.0362068600952625	0.0501507930457592	-0.0130530800670385
"117"	12134	"Male"	14	8.5	"76"	0.0554355010390282	0.0285835992544889	0.0123669002205133	-0.0163222532719374	0.00174586358480155	0.00116918061394244	-0.0477889142930508	-0.00157142896205187	-0.00354370358400047	-0.000210865036933683	-0.0105674816295505	0.0184826850891113	-0.0280087403953075
"118"	12152	"Male"	12	8.5	"76"	0.0501217991113663	0.00455984985455871	-0.0221359003335238	-0.0159413181245327	0.00172292918432504	-0.00267173815518618	-0.01848254352808	-0.00172117399051785	-0.0165696777403355	-0.0230252295732498	0.0562298260629177	-0.0140141034498811	-0.0717848762869835
"119"	12680	"Male"	13	2.29999995231628	"76"	-0.105010002851486	-0.131763994693756	0.00940310955047607	-0.0158401876688004	0.00170439761132002	-0.00441269855946302	-0.0506993122398853	-0.00178549764677882	0.0193571783602238	0.00673711812123656	0.114752069115639	-0.207198664546013	0.0353647544980049
"120"	13144	"Male"	12	7.80000019073486	"76"	-0.0441863015294075	-0.0187085997313261	-0.218353003263474	-0.0165027100592852	0.000961175363045186	-0.00346310995519161	-0.0304116532206535	-0.00161751080304384	-0.00176871533039957	-0.011584852822125	-0.0206864550709724	-0.0450687669217587	-0.0215975921601057
